,row_id,ls_number,NAME,GENDER,PARTY,DEPARTMENT,RANK,RANK_COMMENT,appointment_begin,appointment_end,HOUSE,CONSTITUENCY,STATE,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source,appointment_begin_in_datetime,appointment_end_in_datetime,appointment_difference_in_years,starting_year,end_year,list_of_years
1550,2550,8,Giridhar Gamang,M,INC,,DCM,NOT_APPLICABLE,"Friday, 27 September 1985","Monday, 15 February 1988",Lok Sabha,KORAPUT,Odisha,welfare,social welfare,,,8_Odisha_12_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-09-27,1988-02-15,2.38471700308699,1985-01-01,1988-01-01,"1986,1987,1988,"
1551,2551,8,Giridhar Gamang,M,INC,,MoS,NOT_APPLICABLE,"Monday, 15 February 1988","Saturday, 25 June 1988",Lok Sabha,KORAPUT,Odisha,tourism,"transport: shipping, railways, civil aviation, tourism",,,8_Odisha_12_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-02-15,1988-06-25,0.3586658179154945,1988-01-01,1988-01-01,
1552,2552,8,Giridhar Gamang,M,INC,,MoS,NOT_APPLICABLE,"Saturday, 25 June 1988","Tuesday, 4 July 1989",Lok Sabha,KORAPUT,Odisha,communications,"electronics, information technology & communications",,,8_Odisha_12_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-06-25,1989-07-04,1.0239772206137019,1988-01-01,1989-01-01,"1989,"
1553,2553,8,Giridhar Gamang,M,INC,,MoS,Independent Charge,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Lok Sabha,KORAPUT,Odisha,communications,"electronics, information technology & communications",,,8_Odisha_12_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-07-04,1989-12-02,0.41342395805526466,1989-01-01,1989-01-01,
1554,2554,8,Ashok Gehlot,M,INC,,MoS,NOT_APPLICABLE,"Monday, 31 December 1984","Saturday, 24 August 1985",Lok Sabha,JODHPUR,Rajasthan,tourism & civil aviation,"transport: shipping, railways, civil aviation, tourism",,,8_Rajasthan_24_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-08-24,0.6461460536492878,1984-01-01,1985-01-01,"1985,"
1555,2555,8,Khurshed Alam Khan,M,INC,,MoS,NOT_APPLICABLE,"Monday, 31 December 1984","Wednesday, 25 September 1985",Lok Sabha,FARRUKHABAD,Uttar_Pradesh,external affairs,external affairs,,,8_Uttar_Pradesh_68_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-09-25,0.73375907787292,1984-01-01,1985-01-01,"1985,"
1556,2556,8,Khurshed Alam Khan,M,INC,,MoS,Independent Charge,"Wednesday, 25 September 1985","Friday, 15 November 1985",Lok Sabha,FARRUKHABAD,Uttar_Pradesh,commerce,"commerce, industry, civil supplies",,,8_Uttar_Pradesh_68_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1985-11-15,0.13963325735641388,1985-01-01,1985-01-01,
1557,2557,8,Khurshed Alam Khan,M,INC,,MoS,Independent Charge,"Friday, 15 November 1985","Wednesday, 22 October 1986",Lok Sabha,FARRUKHABAD,Uttar_Pradesh,textiles,textiles,,,8_Uttar_Pradesh_68_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-11-15,1986-10-22,0.9336262893830811,1985-01-01,1986-01-01,"1986,"
1558,2558,8,Rajesh Pilot,M,INC,Surface Transport,MoS,NOT_APPLICABLE,"Wednesday, 25 September 1985","Wednesday, 22 October 1986",Lok Sabha,DAUSA,Rajasthan,transport,"transport: shipping, railways, civil aviation, tourism",,,8_Rajasthan_7_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1986-10-22,1.073259546739495,1985-01-01,1986-01-01,"1986,"
1559,2559,8,Rajesh Pilot,M,INC,,MoS,Independent Charge,"Wednesday, 22 October 1986","Saturday, 2 December 1989",Lok Sabha,DAUSA,Rajasthan,surface transport,"transport: shipping, railways, civil aviation, tourism",,,8_Rajasthan_7_1_0,Council of Ministers Publication,Council of Ministers Publication,1986-10-22,1989-12-02,3.1130002669459333,1986-01-01,1989-01-01,"1987,1988,1989,"
1560,2560,8,Kalpnath Rai,M,SP,Power,MoS,NOT_APPLICABLE,"Saturday, 25 June 1988","Saturday, 2 December 1989",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,energy,"irrigation, power & energy",,,,Council of Ministers Publication,Council of Ministers Publication,1988-06-25,1989-12-02,1.4374011786689664,1988-01-01,1989-01-01,"1989,"
1561,2561,8,Nawal Kishore Sharma,M,INC,,MoS,Independent Charge,"Monday, 31 December 1984","Wednesday, 25 September 1985",Lok Sabha,JAIPUR,Rajasthan,petroleum,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,8_Rajasthan_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-09-25,0.73375907787292,1984-01-01,1985-01-01,"1985,"
1562,2562,8,Nawal Kishore Sharma,M,INC,,MoS,Independent Charge,"Wednesday, 25 September 1985","Monday, 20 January 1986",Lok Sabha,JAIPUR,Rajasthan,petroleum & natural gas,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,8_Rajasthan_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1986-01-20,0.3203351198176554,1985-01-01,1986-01-01,"1986,"
1563,2563,8,K P Singh Deo,M,INC,Personnel and Administrative Reforms,MoS,NOT_APPLICABLE,"Monday, 31 December 1984","Friday, 15 March 1985",Lok Sabha,MAHARAJGANJ,Bihar,personnel & administrative reforms,"personnel, public/private grievances & pension",,,8_Bihar_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-03-15,0.20260511851714957,1984-01-01,1985-01-01,"1985,"
1564,2564,8,K P Singh Deo,M,INC,,MoS,NOT_APPLICABLE,"Monday, 31 December 1984","Friday, 15 March 1985",Lok Sabha,MAHARAJGANJ,Bihar,culture,culture,,,8_Bihar_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-03-15,0.20260511851714957,1984-01-01,1985-01-01,"1985,"
1565,2565,8,K P Singh Deo,M,INC,,MoS,NOT_APPLICABLE,"Friday, 15 March 1985","Wednesday, 25 September 1985",Lok Sabha,MAHARAJGANJ,Bihar,"personnel & training, pension, administrative reforms & public grievances","personnel, public/private grievances & pension",,,8_Bihar_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-03-15,1985-09-25,0.5311539593557705,1985-01-01,1985-01-01,
1566,2566,8,K P Singh Deo,M,INC,,MoS,NOT_APPLICABLE,"Friday, 15 March 1985","Wednesday, 25 September 1985",Lok Sabha,MAHARAJGANJ,Bihar,culture,culture,,,8_Bihar_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-03-15,1985-09-25,0.5311539593557705,1985-01-01,1985-01-01,
1567,2567,8,K P Singh Deo,M,INC,,MoS,Independent Charge,"Wednesday, 25 September 1985","Monday, 27 January 1986",Lok Sabha,MAHARAJGANJ,Bihar,food & civil supplies,"food, consumer affairs, public distribution","commerce, industry, civil supplies",,8_Bihar_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1986-01-27,0.3395004688665749,1985-01-01,1986-01-01,"1986,"
1568,2568,8,Chandra Shekhar Singh,M,JD,,MoS,Independent Charge,"Saturday, 30 March 1985","Wednesday, 25 September 1985",Lok Sabha,BANKA,Bihar,supply,supply,,exception: ministry out of gazette date range,8_Bihar_29_1_1,Council of Ministers Publication,Council of Ministers Publication,1985-03-30,1985-09-25,0.49008535425094285,1985-01-01,1985-01-01,
1569,2569,8,Chandra Shekhar Singh,M,JD,,MoS,Independent Charge,"Monday, 20 January 1986","Wednesday, 9 July 1986",Lok Sabha,BANKA,Bihar,petroleum & natural gas,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,8_Bihar_29_1_1,Council of Ministers Publication,Council of Ministers Publication,1986-01-20,1986-07-09,0.4654441911880463,1986-01-01,1986-01-01,
1570,2570,8,Sukh Ram,M,INC,Production and Supplies,MoS,NOT_APPLICABLE,"Wednesday, 25 September 1985","Wednesday, 22 October 1986",Lok Sabha,MANDI,Himachal_Pradesh,defence,defence,,,8_Himachal_Pradesh_2_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1986-10-22,1.073259546739495,1985-01-01,1986-01-01,"1986,"
1571,2571,8,Sukh Ram,M,INC,,MoS,NOT_APPLICABLE,"Wednesday, 22 October 1986","Sunday, 14 February 1988",Lok Sabha,MANDI,Himachal_Pradesh,planning,"statistics, planning and program implementation",,,8_Himachal_Pradesh_2_1_0,Council of Ministers Publication,Council of Ministers Publication,1986-10-22,1988-02-14,1.3141953633544836,1986-01-01,1988-01-01,"1987,1988,"
1572,2572,8,Sukh Ram,M,INC,,MoS,Independent Charge,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,MANDI,Himachal_Pradesh,food & civil supplies,"food, consumer affairs, public distribution","commerce, industry, civil supplies",exception: ministry out of gazette date range,8_Himachal_Pradesh_2_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-02-14,1989-12-02,1.7988049035914495,1988-01-01,1989-01-01,"1989,"
1573,2573,8,Jagdish Tytler,M,INC,Civil Aviation,MoS,NOT_APPLICABLE,"Wednesday, 25 September 1985","Wednesday, 22 October 1986",Lok Sabha,DELHI SADAR,Delhi,transport,"transport: shipping, railways, civil aviation, tourism",,,8_Delhi_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1986-10-22,1.073259546739495,1985-01-01,1986-01-01,"1986,"
1574,2574,8,Jagdish Tytler,M,INC,,MoS,Independent Charge,"Wednesday, 22 October 1986","Tuesday, 28 July 1987",Lok Sabha,DELHI SADAR,Delhi,civil aviation,"transport: shipping, railways, civil aviation, tourism",,,8_Delhi_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1986-10-22,1987-07-28,0.7638760549497936,1986-01-01,1987-01-01,"1987,"
1575,2575,8,Jagdish Tytler,M,INC,,MoS,Independent Charge,"Saturday, 25 July 1987","Sunday, 14 February 1988",Lok Sabha,DELHI SADAR,Delhi,tourism & civil aviation,"transport: shipping, railways, civil aviation, tourism",,exception: ministry out of gazette date range,8_Delhi_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1987-07-25,1988-02-14,0.5585330294256555,1987-01-01,1988-01-01,"1988,"
1576,2576,8,Jagdish Tytler,M,INC,,MoS,Independent Charge,"Saturday, 25 July 1987","Sunday, 14 February 1988",Lok Sabha,DELHI SADAR,Delhi,tourism & civil aviation,"transport: shipping, railways, civil aviation, tourism",,exception: ministry out of gazette date range,8_Delhi_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1987-07-25,1988-02-14,0.5585330294256555,1987-01-01,1988-01-01,"1988,"
1577,2577,8,Jagdish Tytler,M,INC,,MoS,Independent Charge,"Sunday, 14 February 1988","Saturday, 25 June 1988",Lok Sabha,DELHI SADAR,Delhi,labour,"labour, employment, rehabilitation",,,8_Delhi_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-02-14,1988-06-25,0.361403724922483,1988-01-01,1988-01-01,
1578,2578,8,Jagdish Tytler,M,INC,,MoS,Independent Charge,"Saturday, 25 June 1988","Saturday, 2 December 1989",Lok Sabha,DELHI SADAR,Delhi,food processing industries,"food, consumer affairs, public distribution",,,8_Delhi_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-06-25,1989-12-02,1.4374011786689664,1988-01-01,1989-01-01,"1989,"
1579,2579,7,Margaret Alva,F,INC,,MoS,NOT_APPLICABLE,"Thursday, 13 December 1984","Wednesday, 31 December 1984",Rajya Sabha,NOT_APPLICABLE,Karnataka,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication,1984-12-13,1984-12-31,0.049282326125793134,1984-01-01,1984-01-01,
1580,2580,8,Margaret Alva,F,INC,,MoS,NOT_APPLICABLE,"Wednesday, 31 December 1984","Wednesday, 25 September 1985",Rajya Sabha,NOT_APPLICABLE,Karnataka,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-09-25,0.73375907787292,1984-01-01,1985-01-01,"1985,"
1581,2581,8,Margaret Alva,F,INC,Women and Child Development,MoS,NOT_APPLICABLE,"Wednesday, 25 September 1985","Saturday, 2 December 1989",Rajya Sabha,NOT_APPLICABLE,Karnataka,human resource development,human resource development,,,,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1989-12-02,4.186259813685428,1985-01-01,1989-01-01,"1986,1987,1988,1989,"
1582,2582,8,Margaret Alva,F,INC,Youth Affairs and Sports,MoS,NOT_APPLICABLE,"Wednesday, 25 September 1985","Saturday, 2 December 1989",Rajya Sabha,NOT_APPLICABLE,Karnataka,youth affairs & sports,"youth affairs, sports",,exception: ministry out of gazette date range,,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1989-12-02,4.186259813685428,1985-01-01,1989-01-01,"1986,1987,1988,1989,"
1583,2583,8,Arun Singh,M,INC,,Other,Parliamentary Secretary,"Tuesday, 1 January 1985","Wednesday, 25 September 1985",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,parliamentary secretary,secretariat,,exception: parliamentary secretary,,Council of Ministers Publication,Council of Ministers Publication,1985-01-01,1985-09-25,0.7310211708659315,1985-01-01,1985-01-01,"1985,"
1584,2584,8,Arun Singh,M,INC,Defence Orgaization and Development Organization,MoS,NOT_APPLICABLE,"Wednesday, 25 September 1985","Saturday, 18 July 1987",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,defence,defence,,,,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1987-07-18,1.8097565316194035,1985-01-01,1987-01-01,"1986,1987,"
1585,2585,8,D L Baitha,M,INC,,DCM,NOT_APPLICABLE,"Sunday, 14 February 1988","Tuesday, 4 July 1989",Lok Sabha,ARARIA,Bihar,food & civil supplies,"food, consumer affairs, public distribution","commerce, industry, civil supplies",exception: ministry out of gazette date range,8_Bihar_22_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-02-14,1989-07-04,1.385380945536185,1988-01-01,1989-01-01,"1989,"
1586,2586,8,D L Baitha,M,INC,Production and Supplies,MoS,NOT_APPLICABLE,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Lok Sabha,ARARIA,Bihar,defence,defence,,,8_Bihar_22_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-07-04,1989-12-02,0.41342395805526466,1989-01-01,1989-01-01,
1587,2587,8,Vir Sen,M,INC,,MoS,NOT_APPLICABLE,"Monday, 31 December 1984","Wednesday, 25 September 1985",Lok Sabha,KHURJA,Uttar_Pradesh,environment & forests,"environment, forests, climate change",,,8_Uttar_Pradesh_77_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-09-25,0.73375907787292,1984-01-01,1985-01-01,"1985,"
1588,2588,8,Chandulal Chandrakar,M,INC,,MoS,NOT_APPLICABLE,"Tuesday, 1 January 1985","Monday, 27 January 1986",Lok Sabha,DURG,Madhya_Pradesh,agriculture & rural development,"rural development, community development, panchayati raj","rural development, community development, panchayati raj, rural development",exception: ministry out of gazette date range,8_Madhya_Pradesh_21_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-01-01,1986-01-27,1.0705216397325066,1985-01-01,1986-01-01,"1985,1986,"
1589,2589,8,Dalbir Singh,M,INC,,MoS,NOT_APPLICABLE,"Wednesday, 25 September 1985","Saturday, 2 December 1989",Lok Sabha,SHAHDOL,Madhya_Pradesh,urban development,"works, housing, urban development",,,8_Madhya_Pradesh_11_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1989-12-02,4.186259813685428,1985-01-01,1989-01-01,"1986,1987,1988,1989,"
1590,2590,8,Sheila Dikshit,F,INC,,MoS,NOT_APPLICABLE,"Monday, 12 May 1986","Friday, 1 December 1989",Lok Sabha,KANNAUJ,Uttar_Pradesh,parliamentary affairs,parliamentary affairs,,,8_Uttar_Pradesh_67_1_0,Council of Ministers Publication,Council of Ministers Publication,1986-05-12,1989-12-01,3.5565412020780713,1986-01-01,1989-01-01,"1987,1988,1989,"
1591,2591,8,Sheila Dikshit,F,INC,,MoS,NOT_APPLICABLE,"Saturday, 25 June 1988","Friday, 1 December 1989",Lok Sabha,KANNAUJ,Uttar_Pradesh,prime minister's office,prime minister's office,,exception: prime minister's office,8_Uttar_Pradesh_67_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-06-25,1989-12-01,1.434663271661978,1988-01-01,1989-01-01,"1989,"
1592,2592,8,Biren Singh Engti,M,INC,Personnel and Training,DCM,NOT_APPLICABLE,"Monday, 12 May 1986","Wednesday, 4 June 1986",Lok Sabha,AUTONOMOUS DISTRICT,Assam,"personnel, public grievances & pension","personnel, public/private grievances & pension",,,8_Assam_3_1_0,Council of Ministers Publication,Council of Ministers Publication,1986-05-12,1986-06-04,0.06297186116073568,1986-01-01,1986-01-01,
1593,2593,8,Biren Singh Engti,M,INC,,DCM,NOT_APPLICABLE,"Wednesday, 4 June 1986","Sunday, 14 February 1988",Lok Sabha,AUTONOMOUS DISTRICT,Assam,"personnel, public grievances & pension","personnel, public/private grievances & pension",,,8_Assam_3_1_0,Council of Ministers Publication,Council of Ministers Publication,1986-06-04,1988-02-14,1.6975023443328747,1986-01-01,1988-01-01,"1987,1988,"
1594,2594,8,Biren Singh Engti,M,INC,,MoS,NOT_APPLICABLE,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,AUTONOMOUS DISTRICT,Assam,planning,"statistics, planning and program implementation",,,8_Assam_3_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-02-14,1989-12-02,1.7988049035914495,1988-01-01,1989-01-01,"1989,"
1595,2595,8,Biren Singh Engti,M,INC,,MoS,NOT_APPLICABLE,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,AUTONOMOUS DISTRICT,Assam,programme implementation,"statistics, planning and program implementation",,,8_Assam_3_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-02-14,1989-12-02,1.7988049035914495,1988-01-01,1989-01-01,"1989,"
1596,2596,8,Eduardo Faleiro,M,INC,,MoS,NOT_APPLICABLE,"Monday, 12 May 1986","Sunday, 14 February 1988",Lok Sabha,MORMUGAO,"Goa,_Daman_&_Diu",external affairs,external affairs,,,"8_Goa,_Daman_&_Diu_2_1_0",Council of Ministers Publication,Council of Ministers Publication,1986-05-12,1988-02-14,1.7604742054936104,1986-01-01,1988-01-01,"1987,1988,"
1597,2597,8,Eduardo Faleiro,M,INC,Economic Affairs,MoS,NOT_APPLICABLE,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,MORMUGAO,"Goa,_Daman_&_Diu",finance,finance,,,"8_Goa,_Daman_&_Diu_2_1_0",Council of Ministers Publication,Council of Ministers Publication,1988-02-14,1989-12-02,1.7988049035914495,1988-01-01,1989-01-01,"1989,"
1598,2598,8,M M Jacob,M,INC,,MoS,NOT_APPLICABLE,"Wednesday, 22 October 1986","Tuesday, 4 July 1989",Rajya Sabha,NOT_APPLICABLE,Kerala,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication,1986-10-22,1989-07-04,2.6995763088906686,1986-01-01,1989-01-01,"1987,1988,1989,"
1599,2599,8,M M Jacob,M,INC,,MoS,Independent Charge,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,NOT_APPLICABLE,Kerala,water resources,"water, rivers & sanitation",,,,Council of Ministers Publication,Council of Ministers Publication,1989-07-04,1989-12-02,0.41342395805526466,1989-01-01,1989-01-01,
1600,2600,8,M M Jacob,M,INC,,MoS,NOT_APPLICABLE,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,NOT_APPLICABLE,Kerala,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication,1989-07-04,1989-12-02,0.41342395805526466,1989-01-01,1989-01-01,
1601,2601,8,R K Jaichandra Singh,M,INC,,MoS,NOT_APPLICABLE,"Monday, 31 December 1984","Wednesday, 25 September 1985",Rajya Sabha,NOT_APPLICABLE,Manipur,youth affairs & sports,"youth affairs, sports",,exception: ministry out of gazette date range,,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-09-25,0.73375907787292,1984-01-01,1985-01-01,"1985,"
1602,2602,8,R K Jaichandra Singh,M,INC,Chemicals and Petrochemicals,MoS,NOT_APPLICABLE,"Wednesday, 25 September 1985","Thursday, 18 February 1988",Rajya Sabha,NOT_APPLICABLE,Manipur,industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1988-02-18,2.398406538121933,1985-01-01,1988-01-01,"1986,1987,1988,"
1603,2603,8,Saroj Kharparde,F,INC,,MoS,NOT_APPLICABLE,"Monday, 12 May 1986","Tuesday, 4 July 1989",Rajya Sabha,NOT_APPLICABLE,Maharashtra,health & family welfare,health,,,,Council of Ministers Publication,Council of Ministers Publication,1986-05-12,1989-07-04,3.1458551510297954,1986-01-01,1989-01-01,"1987,1988,1989,"
1604,2604,8,Saroj Kharparde,F,INC,,MoS,NOT_APPLICABLE,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,NOT_APPLICABLE,Maharashtra,textiles,textiles,,,,Council of Ministers Publication,Council of Ministers Publication,1989-07-04,1989-12-02,0.41342395805526466,1989-01-01,1989-01-01,
1605,2605,8,S Krishna Kumar,M,INC,,DCM,NOT_APPLICABLE,"Wednesday, 25 September 1985","Wednesday, 22 October 1986",Lok Sabha,QUILON,Kerala,health & family welfare,health,,,8_Kerala_18_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1986-10-22,1.073259546739495,1985-01-01,1986-01-01,"1986,"
1606,2606,8,S Krishna Kumar,M,INC,,DCM,NOT_APPLICABLE,"Wednesday, 22 October 1986","Sunday, 14 February 1988",Lok Sabha,QUILON,Kerala,textiles,textiles,,,8_Kerala_18_1_0,Council of Ministers Publication,Council of Ministers Publication,1986-10-22,1988-02-14,1.3141953633544836,1986-01-01,1988-01-01,"1987,1988,"
1607,2607,8,S Krishna Kumar,M,INC,,DCM,NOT_APPLICABLE,"Sunday, 14 February 1988","Saturday, 25 June 1988",Lok Sabha,QUILON,Kerala,information & broadcasting,"electronics, information technology & communications",,,8_Kerala_18_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-02-14,1988-06-25,0.361403724922483,1988-01-01,1988-01-01,
1608,2608,8,S Krishna Kumar,M,INC,,DCM,NOT_APPLICABLE,"Saturday, 25 June 1988","Saturday, 2 December 1989",Lok Sabha,QUILON,Kerala,information & broadcasting,"electronics, information technology & communications",,,8_Kerala_18_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-06-25,1989-12-02,1.4374011786689664,1988-01-01,1989-01-01,"1989,"
1609,2609,8,Yogendra Makwana,M,INC,Health,MoS,NOT_APPLICABLE,"Monday, 31 December 1984","Wednesday, 25 September 1985",Rajya Sabha,NOT_APPLICABLE,Gujarat,health & family welfare,health,,,,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-09-25,0.73375907787292,1984-01-01,1985-01-01,"1985,"
1610,2610,8,Yogendra Makwana,M,INC,Agriculture and Cooperation,MoS,NOT_APPLICABLE,"Wednesday, 25 September 1985","Sunday, 14 February 1988",Rajya Sabha,NOT_APPLICABLE,Gujarat,agriculture,agriculture,,,,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1988-02-14,2.387454910093979,1985-01-01,1988-01-01,"1986,1987,1988,"
1611,2611,8,Yogendra Makwana,M,INC,,MoS,NOT_APPLICABLE,"Sunday, 14 February 1988","Sunday, 2 October 1988",Rajya Sabha,NOT_APPLICABLE,Gujarat,steel & mines,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,Council of Ministers Publication,Council of Ministers Publication,1988-02-14,1988-10-02,0.6324565186143453,1988-01-01,1988-01-01,
1612,2612,8,Radhakrishna Malaviya,M,INC,,DCM,NOT_APPLICABLE,"Sunday, 14 February 1988","Tuesday, 4 July 1989",Rajya Sabha,NOT_APPLICABLE,Madhya Pradesh,labour,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication,1988-02-14,1989-07-04,1.385380945536185,1988-01-01,1989-01-01,"1989,"
1613,2613,8,Radhakrishna Malaviya,M,INC,,DCM,NOT_APPLICABLE,"Saturday, 25 June 1988","Tuesday, 4 July 1989",Rajya Sabha,NOT_APPLICABLE,Madhya Pradesh,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication,1988-06-25,1989-07-04,1.0239772206137019,1988-01-01,1989-01-01,"1989,"
1614,2614,8,Radhakrishna Malaviya,M,INC,,MoS,NOT_APPLICABLE,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,NOT_APPLICABLE,Madhya Pradesh,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication,1989-07-04,1989-12-02,0.41342395805526466,1989-01-01,1989-01-01,
1615,2615,8,Radhakrishna Malaviya,M,INC,,MoS,NOT_APPLICABLE,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,NOT_APPLICABLE,Madhya Pradesh,labour,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication,1989-07-04,1989-12-02,0.41342395805526466,1989-01-01,1989-01-01,
1616,2616,8,P Namgyal,M,INC,,DCM,NOT_APPLICABLE,"Monday, 15 February 1988","Saturday, 25 June 1988",Lok Sabha,LADAKH,Jammu_&_Kashmir,surface transport,"transport: shipping, railways, civil aviation, tourism",,,8_Jammu_&_Kashmir_4_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-02-15,1988-06-25,0.3586658179154945,1988-01-01,1988-01-01,
1617,2617,8,P Namgyal,M,INC,,DCM,NOT_APPLICABLE,"Saturday, 25 June 1988","Tuesday, 4 July 1989",Lok Sabha,LADAKH,Jammu_&_Kashmir,surface transport,"transport: shipping, railways, civil aviation, tourism",,,8_Jammu_&_Kashmir_4_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-06-25,1989-07-04,1.0239772206137019,1988-01-01,1989-01-01,"1989,"
1618,2618,8,P Namgyal,M,INC,,DCM,NOT_APPLICABLE,"Saturday, 25 June 1988","Tuesday, 4 July 1989",Lok Sabha,LADAKH,Jammu_&_Kashmir,parliamentary affairs,parliamentary affairs,,,8_Jammu_&_Kashmir_4_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-06-25,1989-07-04,1.0239772206137019,1988-01-01,1989-01-01,"1989,"
1619,2619,8,P Namgyal,M,INC,,MoS,NOT_APPLICABLE,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Lok Sabha,LADAKH,Jammu_&_Kashmir,parliamentary affairs,parliamentary affairs,,,8_Jammu_&_Kashmir_4_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-07-04,1989-12-02,0.41342395805526466,1989-01-01,1989-01-01,
1620,2620,8,P Namgyal,M,INC,Chemicals and Petro-Chemical,MoS,NOT_APPLICABLE,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Lok Sabha,LADAKH,Jammu_&_Kashmir,industry,"commerce, industry, civil supplies",,,8_Jammu_&_Kashmir_4_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-07-04,1989-12-02,0.41342395805526466,1989-01-01,1989-01-01,
1621,2621,8,Sumati Oraon,F,INC,,DCM,NOT_APPLICABLE,"Sunday, 14 February 1988","Tuesday, 4 July 1989",Lok Sabha,LOHARDAGA,Bihar,welfare,social welfare,,,8_Bihar_53_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-02-14,1989-07-04,1.385380945536185,1988-01-01,1989-01-01,"1989,"
